url,metadata,doc_id,title
https://www.gamespot.com/reviews/through-the-darkest-of-times-review-the-good-fight/1900-6417407/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 0.6536858081817627, 'download_slot': 'www.gamespot.com'}",gameURL_1.txt,Through the Darkest of Times Review - The Good Fight
https://www.gamespot.com/reviews/wattam-review-forever-wondering/1900-6417388/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 0.5329420566558838, 'download_slot': 'www.gamespot.com'}",gameURL_2.txt,Wattam Review - Forever Wondering
https://www.gamespot.com/reviews/the-touryst-review-lifes-a-beach/1900-6417385/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 1.439594030380249, 'download_slot': 'www.gamespot.com'}",gameURL_3.txt,The Touryst Review - Life's A Beach
https://www.gamespot.com/reviews/supermash-review-flop-jam/1900-6417386/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 1.4953811168670654, 'download_slot': 'www.gamespot.com'}",gameURL_4.txt,Supermash Review - Flop Jam
https://www.gamespot.com/reviews/draugen-review-mystery-loves-company/1900-6417154/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 0.679192066192627, 'download_slot': 'www.gamespot.com'}",gameURL_5.txt,Draugen Review - Mystery Loves Company
https://www.gamespot.com/reviews/life-is-strange-2-episode-5-review-beyond-good-or-/1900-6417377/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 1.6051850318908691, 'download_slot': 'www.gamespot.com'}",gameURL_6.txt,Life Is Strange 2: Episode 5 Review - Beyond Good Or Evil
https://www.gamespot.com/reviews/shovel-knight-king-of-cards-review-royal-refinemen/1900-6417379/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 1.8126652240753174, 'download_slot': 'www.gamespot.com'}",gameURL_7.txt,Shovel Knight: King Of Cards Review - Royal Refinement
https://www.gamespot.com/reviews/phoenix-point-review-the-life-aquatic/1900-6417382/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 1.6882390975952148, 'download_slot': 'www.gamespot.com'}",gameURL_8.txt,Phoenix Point Review - The Life Aquatic
https://www.gamespot.com/reviews/darksiders-genesis-review-lucy-and-the-horsemen/1900-6417380/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 1.68756103515625, 'download_slot': 'www.gamespot.com'}",gameURL_9.txt,Darksiders: Genesis Review - Lucy And The Horsemen
https://www.gamespot.com/reviews/the-outer-worlds-review-over-the-moon/1900-6417345/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 0.7568249702453613, 'download_slot': 'www.gamespot.com'}",gameURL_10.txt,The Outer Worlds Review - Over The Moon
https://www.gamespot.com/reviews/ace-combat-7-skies-unknown-review-head-in-the-clou/1900-6417067/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 0.7424609661102295, 'download_slot': 'www.gamespot.com'}",gameURL_11.txt,Ace Combat 7: Skies Unknown Review - Head In The Clouds
https://www.gamespot.com/reviews/overland-review-road-trip-from-hell/1900-6417312/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 0.5870418548583984, 'download_slot': 'www.gamespot.com'}",gameURL_12.txt,Overland Review - Road Trip From Hell
https://www.gamespot.com/reviews/unity-of-command-2-review-lifetime-supply/1900-6417390/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 0.5569181442260742, 'download_slot': 'www.gamespot.com'}",gameURL_13.txt,Unity Of Command 2 Review - Lifetime Supply
https://www.gamespot.com/reviews/dragon-ball-z-kakarot-review-mondo-cool/1900-6417393/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 0.6931328773498535, 'download_slot': 'www.gamespot.com'}",gameURL_14.txt,Dragon Ball Z: Kakarot Review - Mondo Cool
https://www.gamespot.com/reviews/kingdom-hearts-3-remind-review-dont-remind-me/1900-6417398/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 0.6331689357757568, 'download_slot': 'www.gamespot.com'}",gameURL_15.txt,Kingdom Hearts 3 Re:Mind Review - Don't Remind Me
https://www.gamespot.com/reviews/frostpunk-the-last-autumn-review-calm-before-the-s/1900-6417394/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 0.5677449703216553, 'download_slot': 'www.gamespot.com'}",gameURL_16.txt,Frostpunk: The Last Autumn Review - Calm Before The Storm
https://www.gamespot.com/reviews/kentucky-route-zero-review-where-the-streets-have-/1900-6417404/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 0.7081859111785889, 'download_slot': 'www.gamespot.com'}",gameURL_17.txt,Kentucky Route Zero Review - Where The Streets Have No Name
https://www.gamespot.com/reviews/journey-to-the-savage-planet-review-a-pulpy-sci-fi/1900-6417395/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 0.813845157623291, 'download_slot': 'www.gamespot.com'}",gameURL_18.txt,Journey To The Savage Planet Review - A Pulpy Sci-Fi Romp
https://www.gamespot.com/reviews/lennas-inception-review-press-start/1900-6417397/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 0.717087984085083, 'download_slot': 'www.gamespot.com'}",gameURL_19.txt,Lenna's Inception Review - Press Start
https://www.gamespot.com/reviews/kunai-review-slicing-through-skynet/1900-6417405/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 0.5940208435058594, 'download_slot': 'www.gamespot.com'}",gameURL_20.txt,Kunai Review - Slicing Through Skynet
https://www.gamespot.com/reviews/the-pedestrian-review-a-sign-of-the-times/1900-6417408/,"{'download_timeout': 180.0, 'depth': 1, 'download_latency': 0.5385091304779053, 'download_slot': 'www.gamespot.com'}",gameURL_21.txt,The Pedestrian Review - A Sign Of The Times
https://www.gamespot.com/reviews/afterparty-review-drink-die-repeat/1900-6417349/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.6285479068756104, 'download_slot': 'www.gamespot.com'}",gameURL_22.txt,"Afterparty Review - Drink, Die, Repeat"
https://www.gamespot.com/reviews/audica-review-electronic-gun-music/1900-6417376/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.6671979427337646, 'download_slot': 'www.gamespot.com'}",gameURL_23.txt,Audica Review - Electronic Gun Music
https://www.gamespot.com/reviews/disco-elysium-review-pure-dynamite/1900-6417354/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.6006109714508057, 'download_slot': 'www.gamespot.com'}",gameURL_24.txt,Disco Elysium Review - Pure Dynamite
https://www.gamespot.com/reviews/call-of-duty-mobile-review-boots-on-the-go/1900-6417357/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.6233930587768555, 'download_slot': 'www.gamespot.com'}",gameURL_25.txt,Call Of Duty Mobile Review - Boots On The Go
https://www.gamespot.com/reviews/manifold-garden-review-stairways-to-puzzle-heaven/1900-6417353/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.7065479755401611, 'download_slot': 'www.gamespot.com'}",gameURL_26.txt,Manifold Garden Review - Stairways To Puzzle Heaven
https://www.gamespot.com/reviews/super-monkey-ball-banana-blitz-hd-review-all-monke/1900-6417351/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.6730239391326904, 'download_slot': 'www.gamespot.com'}",gameURL_27.txt,"Super Monkey Ball Banana Blitz HD Review - All Monkey, No Magic"
https://www.gamespot.com/reviews/wwe-2k20-review-botchamania/1900-6417355/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.6730809211730957, 'download_slot': 'www.gamespot.com'}",gameURL_28.txt,WWE 2K20 Review: Botchamania
https://www.gamespot.com/reviews/medievil-review-bones-n-brawn/1900-6417352/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.7461390495300293, 'download_slot': 'www.gamespot.com'}",gameURL_29.txt,MediEvil Review - Bones 'n Brawn
https://www.gamespot.com/reviews/call-of-duty-modern-warfare-review-stay-frosty-aga/1900-6417347/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.649899959564209, 'download_slot': 'www.gamespot.com'}",gameURL_30.txt,Call Of Duty: Modern Warfare Review - Stay Frosty (Again)
https://www.gamespot.com/reviews/luigis-mansion-3-review-mario-is-missing/1900-6417350/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.669450044631958, 'download_slot': 'www.gamespot.com'}",gameURL_31.txt,Luigi's Mansion 3 Review - Mario Is Missing
https://www.gamespot.com/reviews/death-stranding-review-postal-service/1900-6417358/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.586784839630127, 'download_slot': 'www.gamespot.com'}",gameURL_32.txt,Death Stranding Review - Postal Service
https://www.gamespot.com/reviews/mario-and-sonic-at-the-olympic-games-tokyo-2020-re/1900-6417361/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.8138699531555176, 'download_slot': 'www.gamespot.com'}",gameURL_33.txt,Mario & Sonic At The Olympic Games Tokyo 2020 Review - Gotta Go Fast
https://www.gamespot.com/reviews/red-dead-redemption-2-review-wild-wild-west/1900-6417019/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.7134160995483398, 'download_slot': 'www.gamespot.com'}",gameURL_34.txt,Red Dead Redemption 2 Review - Wild Wild West
https://www.gamespot.com/reviews/need-for-speed-heat-review-getting-warmer/1900-6417366/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.7412149906158447, 'download_slot': 'www.gamespot.com'}",gameURL_35.txt,Need For Speed Heat Review - Getting Warmer
https://www.gamespot.com/reviews/star-wars-jedi-fallen-order-review-a-good-feeling-/1900-6417364/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.6340348720550537, 'download_slot': 'www.gamespot.com'}",gameURL_36.txt,Star Wars Jedi: Fallen Order Review - A Good Feeling About This
https://www.gamespot.com/reviews/sparklite-review-shine-a-light/1900-6417369/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.6469459533691406, 'download_slot': 'www.gamespot.com'}",gameURL_37.txt,Sparklite Review - Shine A Light
https://www.gamespot.com/reviews/planet-zoo-review-spreadsheet-safari/1900-6417370/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.6266300678253174, 'download_slot': 'www.gamespot.com'}",gameURL_38.txt,Planet Zoo Review - Spreadsheet Safari
https://www.gamespot.com/reviews/pokemon-sword-and-shield-review-curry-favor/1900-6417363/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.7005181312561035, 'download_slot': 'www.gamespot.com'}",gameURL_39.txt,Pokemon Sword & Shield Review - Curry Favor
https://www.gamespot.com/reviews/felix-the-reaper-review-footloose/1900-6417344/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 0.6402311325073242, 'download_slot': 'www.gamespot.com'}",gameURL_40.txt,Felix The Reaper Review - Footloose
https://www.gamespot.com/reviews/shenmue-3-review-from-a-forgotten-time/1900-6417374/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.5979077816009521, 'download_slot': 'www.gamespot.com'}",gameURL_41.txt,Shenmue 3 Review - From A Forgotten Time
https://www.gamespot.com/reviews/blacksad-under-the-skin-review-dog-days/1900-6417373/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.8542008399963379, 'download_slot': 'www.gamespot.com'}",gameURL_42.txt,Blacksad: Under The Skin Review - Dog Days
https://www.gamespot.com/reviews/dragon-quest-xi-review-nintendo-switch-definitive-/1900-6416969/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 0.631558895111084, 'download_slot': 'www.gamespot.com'}",gameURL_43.txt,Dragon Quest XI Review - Nintendo Switch Definitive Edition Update
https://www.gamespot.com/reviews/80-days-review-a-man-and-his-fogg/1900-6417322/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 0.6650471687316895, 'download_slot': 'www.gamespot.com'}",gameURL_44.txt,80 Days Review - A Man And His Fogg
https://www.gamespot.com/reviews/laytons-mystery-journey-katrielle-and-the-milliona/1900-6417368/,"{'download_timeout': 180.0, 'depth': 2, 'download_latency': 0.6960861682891846, 'download_slot': 'www.gamespot.com'}",gameURL_45.txt,Layton's Mystery Journey: Katrielle And The Millionaire's Conspiracy Review - Merry Old England
https://www.gamespot.com/reviews/fifa-20-review-premier-league/1900-6417313/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 0.73325514793396, 'download_slot': 'www.gamespot.com'}",gameURL_46.txt,FIFA 20 Review - Premier League
https://www.gamespot.com/reviews/the-surge-2-review-out-on-a-limb/1900-6417315/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 0.6708030700683594, 'download_slot': 'www.gamespot.com'}",gameURL_47.txt,The Surge 2 Review - Out On A Limb
https://www.gamespot.com/reviews/greedfall-review-lost-in-another-world/1900-6417303/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 0.6531999111175537, 'download_slot': 'www.gamespot.com'}",gameURL_48.txt,Greedfall Review - Lost In Another World
https://www.gamespot.com/reviews/blasphemous-review-darker-souls/1900-6417310/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 0.7303028106689453, 'download_slot': 'www.gamespot.com'}",gameURL_49.txt,Blasphemous Review - Darker Souls
https://www.gamespot.com/reviews/untitled-goose-game-review-saved-by-the-bell/1900-6417308/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 0.6410839557647705, 'download_slot': 'www.gamespot.com'}",gameURL_50.txt,Untitled Goose Game Review - Saved By The Bell
https://www.gamespot.com/reviews/yooka-laylee-and-the-impossible-lair-review-uninvi/1900-6417331/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 0.6754441261291504, 'download_slot': 'www.gamespot.com'}",gameURL_51.txt,Yooka-Laylee And The Impossible Lair Review - Uninvited Nostalgia
https://www.gamespot.com/reviews/indivisible-review-moving-mountains/1900-6417329/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 0.6201989650726318, 'download_slot': 'www.gamespot.com'}",gameURL_52.txt,Indivisible Review - Moving Mountains
https://www.gamespot.com/reviews/code-vein-review-there-will-be-blood/1900-6417320/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 1.1065139770507812, 'download_slot': 'www.gamespot.com'}",gameURL_53.txt,Code Vein Review - There Will Be Blood
https://www.gamespot.com/reviews/what-the-golf-review-swing-and-a-hit/1900-6417335/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 0.7621171474456787, 'download_slot': 'www.gamespot.com'}",gameURL_54.txt,What The Golf Review - Swing And A Hit
https://www.gamespot.com/reviews/concrete-genie-review-rubs-me-the-right-way/1900-6417332/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 0.6997861862182617, 'download_slot': 'www.gamespot.com'}",gameURL_55.txt,Concrete Genie Review - Rubs Me The Right Way
https://www.gamespot.com/reviews/neo-cab-review-taxi-cab-confessions/1900-6417324/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 1.3050520420074463, 'download_slot': 'www.gamespot.com'}",gameURL_56.txt,Neo Cab Review - Taxi Cab Confessions
https://www.gamespot.com/reviews/destiny-2-shadowkeep-review-moons-haunted/1900-6417327/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 1.160041093826294, 'download_slot': 'www.gamespot.com'}",gameURL_57.txt,Destiny 2 Shadowkeep Review - Moon's Haunted
https://www.gamespot.com/reviews/killer-queen-black-review-cause-im-having-a-good-t/1900-6417337/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 0.8363850116729736, 'download_slot': 'www.gamespot.com'}",gameURL_58.txt,Killer Queen Black Review - 'Cause I'm Having a Good Time
https://www.gamespot.com/reviews/john-wick-hex-review-tick-tock-wick/1900-6417333/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 0.7839350700378418, 'download_slot': 'www.gamespot.com'}",gameURL_59.txt,John Wick Hex Review - Tick Tock Wick
https://www.gamespot.com/reviews/little-town-hero-review-brat-country/1900-6417342/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 0.7395260334014893, 'download_slot': 'www.gamespot.com'}",gameURL_60.txt,Little Town Hero Review - Brat Country
https://www.gamespot.com/reviews/ghost-recon-breakpoint-review-faulty-reconaissance/1900-6417330/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 1.151399850845337, 'download_slot': 'www.gamespot.com'}",gameURL_61.txt,Ghost Recon Breakpoint Review - Faulty Reconaissance
https://www.gamespot.com/reviews/nhl-20-review-smashed/1900-6417296/,"{'download_timeout': 180.0, 'depth': 4, 'download_latency': 0.7973501682281494, 'download_slot': 'www.gamespot.com'}",gameURL_62.txt,NHL 20 Review - Smashed
https://www.gamespot.com/reviews/ancestors-the-humankind-odyssey-review-devolution-/1900-6417276/,"{'download_timeout': 180.0, 'depth': 4, 'download_latency': 0.6424188613891602, 'download_slot': 'www.gamespot.com'}",gameURL_63.txt,Ancestors: The Humankind Odyssey Review - Devolution Of The Species
https://www.gamespot.com/reviews/the-witcher-3-nintendo-switch-review-the-last-wish/1900-6417341/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 1.1535320281982422, 'download_slot': 'www.gamespot.com'}",gameURL_64.txt,The Witcher 3 Nintendo Switch Review - The Last Wish
https://www.gamespot.com/reviews/telling-lies-review-watch-carefully/1900-6417274/,"{'download_timeout': 180.0, 'depth': 4, 'download_latency': 0.7702910900115967, 'download_slot': 'www.gamespot.com'}",gameURL_65.txt,Telling Lies Review - Watch Carefully
https://www.gamespot.com/reviews/astral-chain-review-anime-police-academy/1900-6417280/,"{'download_timeout': 180.0, 'depth': 4, 'download_latency': 0.651669979095459, 'download_slot': 'www.gamespot.com'}",gameURL_66.txt,Astral Chain Review - Anime Police Academy
https://www.gamespot.com/reviews/catherine-full-body-review-one-step-closer-to-the-/1900-6417283/,"{'download_timeout': 180.0, 'depth': 4, 'download_latency': 0.8024470806121826, 'download_slot': 'www.gamespot.com'}",gameURL_67.txt,Catherine: Full Body Review - One Step Closer To The Edge
https://www.gamespot.com/reviews/blair-witch-game-review-prying-eyes/1900-6417290/,"{'download_timeout': 180.0, 'depth': 4, 'download_latency': 0.7792811393737793, 'download_slot': 'www.gamespot.com'}",gameURL_68.txt,Blair Witch (Game) Review - Prying Eyes
https://www.gamespot.com/reviews/sayonara-wild-hearts-review-falling-star/1900-6417325/,"{'download_timeout': 180.0, 'depth': 3, 'download_latency': 0.7465870380401611, 'download_slot': 'www.gamespot.com'}",gameURL_69.txt,Sayonara Wild Hearts Review - Falling Star
https://www.gamespot.com/reviews/knights-and-bikes-review-double-trouble/1900-6417284/,"{'download_timeout': 180.0, 'depth': 4, 'download_latency': 0.5809769630432129, 'download_slot': 'www.gamespot.com'}",gameURL_70.txt,Knights And Bikes Review - Double Trouble
https://www.gamespot.com/reviews/the-dark-pictures-man-of-medan-review-drown-and-ou/1900-6417282/,"{'download_timeout': 180.0, 'depth': 4, 'download_latency': 0.7930800914764404, 'download_slot': 'www.gamespot.com'}",gameURL_71.txt,The Dark Pictures: Man of Medan Review - Drown And Out
https://www.gamespot.com/reviews/apex-legends-review-a-new-battle-royale-titan/1900-6417083/,"{'download_timeout': 180.0, 'depth': 4, 'download_latency': 0.7676599025726318, 'download_slot': 'www.gamespot.com'}",gameURL_72.txt,Apex Legends Review -- A New Battle Royale Titan
https://www.gamespot.com/reviews/monster-hunter-world-iceborne-review-a-very-ice-ti/1900-6417288/,"{'download_timeout': 180.0, 'depth': 4, 'download_latency': 0.6482880115509033, 'download_slot': 'www.gamespot.com'}",gameURL_73.txt,Monster Hunter World: Iceborne Review - A Very Ice Time
https://www.gamespot.com/reviews/erica-review-movie-night/1900-6417291/,"{'download_timeout': 180.0, 'depth': 4, 'download_latency': 0.8657538890838623, 'download_slot': 'www.gamespot.com'}",gameURL_74.txt,Erica Review - Movie Night
https://www.gamespot.com/reviews/creature-in-the-well-review-well-placed-shot/1900-6417289/,"{'download_timeout': 180.0, 'depth': 4, 'download_latency': 0.7793099880218506, 'download_slot': 'www.gamespot.com'}",gameURL_75.txt,Creature In The Well Review - Well-Placed Shot
https://www.gamespot.com/reviews/daemon-x-machina-review-tinker-toys/1900-6417298/,"{'download_timeout': 180.0, 'depth': 4, 'download_latency': 0.6417009830474854, 'download_slot': 'www.gamespot.com'}",gameURL_76.txt,Daemon X Machina Review - Tinker Toys
https://www.gamespot.com/reviews/ai-the-somnium-files-review-eyes-love-you/1900-6417301/,"{'download_timeout': 180.0, 'depth': 4, 'download_latency': 0.6148130893707275, 'download_slot': 'www.gamespot.com'}",gameURL_77.txt,AI: The Somnium Files Review - Eyes Love You
https://www.gamespot.com/reviews/divinity-original-sin-2-review-switch-definitive-e/1900-6416769/,"{'download_timeout': 180.0, 'depth': 4, 'download_latency': 0.7603039741516113, 'download_slot': 'www.gamespot.com'}",gameURL_78.txt,Divinity: Original Sin 2 Review - Switch Definitive Edition Update
https://www.gamespot.com/reviews/efootball-pes-2020-review-a-winning-formula/1900-6417297/,"{'download_timeout': 180.0, 'depth': 4, 'download_latency': 0.5756809711456299, 'download_slot': 'www.gamespot.com'}",gameURL_79.txt,eFootball PES 2020 Review - A Winning Formula
https://www.gamespot.com/reviews/children-of-morta-review/1900-6417304/,"{'download_timeout': 180.0, 'depth': 4, 'download_latency': 0.7318089008331299, 'download_slot': 'www.gamespot.com'}",gameURL_80.txt,Children of Morta Review
